id,title,price,domain_id,brand
MLA1428232038,Smart Tv Samsung Series 8 Un75bu8000gczb Led Tizen 4k 75    ,999999.0,MLA-TELEVISIONS,Samsung
MLA1370706829,Smart Tv Skyworth 55  55g3af/tdfa 4k Uhd Android Tv,317205.0,MLA-TELEVISIONS,Noblex
MLA1200100413,Eq Tv Samsung 55  Qled 4k Serie Q65b,346999.0,MLA-TELEVISIONS,Hitachi
MLA1428862240,Smart Tv Samsung The Frame Qled 4k 55  + Marco 55  Nogal,499999.0,MLA-TELEVISIONS,Samsung
MLA1204874946,Smart Tv Noblex Dr55x7550pi Led 4k 55'' Con Android Tv,247300.0,MLA-TELEVISIONS,Philips
MLA712696932,Smart Tv 65 4k Uhd Hitachi Cdh-le654ksmart20 Led Android Tv,344995.0,MLA-TELEVISIONS,Samsung
MLA1423027380,Smart Tv Samsung Neo Qled 4k Qn65qn85bagczb Qled Tizen 65  ,768999.0,MLA-TELEVISIONS,Samsung
MLA1136450977,Smart Tv Philips 55  55pud7406/77,285999.0,MLA-TELEVISIONS,LG
MLA1395926324,Televisor Samsung 65  Bea-h Crystal Uhd 4k Business Tv,396999.0,MLA-TELEVISIONS,Telefunken
MLA1163103623,Smart Tv Samsung 55  Qled 4k Qn55q80aagczb _ap,885982.5,MLA-TELEVISIONS,LG
MLA1125727495,Smart Tv LG Ai Thinq 70up7750psb Led 4k 70 Cuo,661709.0,MLA-TELEVISIONS,Philips
MLA1169076951,Smart Tv Telefunken Tkle4918rtux Led 4k 49  110v/240v,330511.1,MLA-TELEVISIONS,Telefunken
MLA1374714081,Smart Tv LG Ai Thinq 70uq8050psb Led Webos 22 4k 70  Jmc,699900.0,MLA-TELEVISIONS,Noblex
MLA1111001819,Smart Tv Led 65  Philips 65pud7906/77 Ambilight Android 4k,368199.0,MLA-TELEVISIONS,Samsung
MLA1373666599,Smart Tv Telefunken 50  4k Uhd Tk5022uk6 - Rex,163038.0,MLA-TELEVISIONS,Samsung
MLA1291719909,Smart Tv Led Noblex Dk75x7500 75'' Google Tv 4k ,659998.7,MLA-TELEVISIONS,Samsung
MLA1246235058,Smart Tv Qled 4k 65 Samsung Qn85b Qn65qn85ba 120hz Dolby Prm,1399999.0,MLA-TELEVISIONS,BGH
MLA1409621624,Smart Tv Samsung 55 Neo Qled 4k Uhd Qn55qn85ba Nuevo 6 Cts,899999.0,MLA-TELEVISIONS,Hitachi
MLA1262530428,Smart Tv 65  Crystal 4k Uhd Samsung Hub Sonido 3d Un65bu8000,469099.0,MLA-TELEVISIONS,Hisense
MLA1376143755,Smart Tv Led 65  Bgh B6522us6a 4k Android,327899.0,MLA-TELEVISIONS,Samsung
MLA1282332088,Smart Tv 65 Pulgadas 4k Ultra Hd Cdh-le654ksmart24 F Hitachi,362964.02,MLA-TELEVISIONS,Samsung
MLA1215159015,Smart Tv Hisense 55 Led 55a64h 4k Uhd Vidaa Cuo,331539.0,MLA-TELEVISIONS,TCL
MLA1160005233,Smart Tv Samsung Series 7 Un55au7000gczb Led 4k 55  220-240v,362463.75,MLA-TELEVISIONS,LG
MLA1117194849,Smart Tv Samsung Series 7 Un50au7000gczb Led 4k 50  ,244990.0,MLA-TELEVISIONS,Samsung
MLA1127591712,Smart Tv Android Qled 4k 55 Pulgada Tcl L55c715 Bt Dolby Prm,459999.0,MLA-TELEVISIONS,Samsung
MLA1464662186,Smart Tv LG Ai Thinq 70uq8050psb Led Webos 22 4k 70  Digiya,466750.0,MLA-TELEVISIONS,Samsung
MLA1371174042,Smart Tv Samsung Neo Qled 4k 65  Qn65qn85bagczb,766999.0,MLA-TELEVISIONS,Noblex
MLA1264750318,Smart Tv Samsung Series 7 Un55au7000gczb Led 4k 55 Cuo,401409.0,MLA-TELEVISIONS,Samsung
MLA1396002528,Televisor Samsung 55  Bea-h Crystal Uhd 4k Business Tv,264999.0,MLA-TELEVISIONS,Samsung
MLA1439371418,Smart Tv Noblex Dk75x7500 4k Ultra Hd 75 Pulgadas,520999.0,MLA-TELEVISIONS,Samsung
MLA1363245061,Smart Tv Samsung Series 8 Un75bu8000gczb Led 4k 75  ,629999.0,MLA-TELEVISIONS,Samsung
MLA1191789527,Smart Tv 70'' Samsung | Un70au7000gczb | 4k | Uhd ,424000.0,MLA-TELEVISIONS,TCL
MLA1327795991,Smart Tv Led Samsung 4k Serie 7 Un65au7000 65  220v,379599.0,MLA-TELEVISIONS,Samsung
MLA1459830960,Smart Tv Neo Qled 4k Qn75qn85aagxzd 100v/240v,800000.0,MLA-TELEVISIONS,Philips
MLA1298859336,Smart Tv Tcl 65  L65p735 Uhd 4k Hdr Netflix Center Hogar,308597.1,MLA-TELEVISIONS,Samsung
MLA1187329326,Smart Tv Samsung Series 7 Qn85q70aagczb Qled 4k 85  220v,1090800.0,MLA-TELEVISIONS,Samsung
MLA1185154022,Tv Smart Philips Led 75  Pud8507 Ultra Hd 4k,908599.0,MLA-TELEVISIONS,Philips
MLA1361098840,Tv Smart Samsung Business 4k  65  ,284999.05,MLA-TELEVISIONS,Samsung
MLA1418567906,Smart Tv Samsung Neo Qled 4k  Qled Tizen 4k 55  220v - 240v,1135653.75,MLA-TELEVISIONS,Hitachi
MLA1374264625,Televisor Led Philips 65pud7906/77 4k Smart Tv Android ,560240.02,MLA-TELEVISIONS,Philips
MLA1427502036,Smart Tv Samsung Series 6 Qn55q65bagczb Qled 4k 55  220-240v,435599.0,MLA-TELEVISIONS,Samsung
MLA1378197297,Smart Tv Hitachi Cdh-le554ksmart26 Led Android Tv 4k 55  ,259999.0,MLA-TELEVISIONS,Noblex
MLA1184974324,Tv Smart Philips Led 75  Pud8507 Ultra Hd 4k,917699.0,MLA-TELEVISIONS,RCA
MLA1375366419,Smart Tv Neo Qled 4k Qn85qn85aagxzd Qled Tizen 4k 85  ,900000.0,MLA-TELEVISIONS,LG
MLA1180031485,Smart Tv Noblex Dm50x7550 Led 4k 50  220v,271157.76,MLA-TELEVISIONS,LG
MLA1427407396,Smart Tv 4k 65 Pulgadas Rca G65p8uhd Uhd Android Google Tv,413999.0,MLA-TELEVISIONS,Samsung
MLA1361440213,Smart Tv LG Ai Thinq 55nano80spa Led 4k 55 ,473549.0,MLA-TELEVISIONS,LG
MLA1417712310,Smart Tv 70  LG 70up7750psb Uhd 4k Hdr Thinq Ai Bluetooth   ,796948.85,MLA-TELEVISIONS,TCL
MLA1399264176,Smart Tv 65  Samsung 4k Uhd Crystal Un65bu8000gczb Negro,842695.82,MLA-TELEVISIONS,Samsung
MLA1136006627,Smart Tv LG 65 Pulgadas Nanocell Uhd 4k 65nano80 Otero Hogar,562858.94,MLA-TELEVISIONS,Philips
MLA1323571966,Smart Tv Tcl L75p735 75 Pulgadas Google Tv 4k Hdr,549999.0,MLA-TELEVISIONS,Samsung
MLA1259987394,Smart Tv Samsung 55  Qn55q65bagczb 4k Qled. Color Negro,611999.0,MLA-TELEVISIONS,Samsung
MLA1124804844,Smart Tv Philips 65pud7906/77 Led Hdr 4k Uhd 65  Android Tv,452419.0,MLA-TELEVISIONS,Samsung
MLA1374956863,Smart Tv Samsung 65 Pulgadas Frame Qn65ls03b Qled 4k 6 Cts,999999.0,MLA-TELEVISIONS,Samsung
MLA926377675,Smart Tv Samsung Series 7 Un50tu7000gczb Led Crystal 4k 50 ,426855.0,MLA-TELEVISIONS,Philips
MLA1372224539,Smart Tv Samsung The Frame Qled 4k 55  + Marco 55  Nogal,582999.0,MLA-TELEVISIONS,Samsung
MLA1347198585,Smart Tv Samsung Series 7 Un50au7000gczb Led 4k 50  ,243750.0,MLA-TELEVISIONS,Noblex
MLA1144569428,Smart Tv Philips 55pud7906/77 Led 4k 55  110v/240v,278949.0,MLA-TELEVISIONS,Samsung
MLA1403957540,Tv Samsung 65  Eq Qled 4k Marco Nogal Marron,812499.0,MLA-TELEVISIONS,Samsung
MLA1381428459,Smart Tv Noblex 58p 4k Db58x7500,242308.0,MLA-TELEVISIONS,Samsung
MLA1160009543,Tv Smart Samsung Series 7 Qn85q70aagczb Qled 4k 85 220v,1649999.0,MLA-TELEVISIONS,Samsung
MLA1425618148,Smart Tv Samsung Neo Qled 4k Qn55qn85bagczb Qled Tizen 4k 55,707998.8,MLA-TELEVISIONS,LG
MLA1141679105,Smart Tv Samsung Series 7 Un50au7000gczb Led 4k 50 PuLG,381520.0,MLA-TELEVISIONS,RCA
MLA1370584537,Smart Tv Samsung Series 7 Un65au7000gczb Led Tizen 4k 65    ,499999.0,MLA-TELEVISIONS,Samsung
MLA1119654691,Smart Tv LG Ai Thinq 50up7750psb Lcd 4k 50  100v/240v,342333.0,MLA-TELEVISIONS,LG
MLA1137188110,Smart Tv Rca And50fxuhd Led 4k 50  100v/240v,179839.0,MLA-TELEVISIONS,Philips
MLA1266628887,Smart Tv Samsung Uhd Crystal 75  Serie Bu8000 - Rex,753569.0,MLA-TELEVISIONS,Philips
MLA1413515448,Smart Tv De 65 LG 65nano80sqa Ai Thinq Webos 22 4k Cts      ,633598.7,MLA-TELEVISIONS,Hisense
MLA1211213217,Smart Tv Philips 65pud7906/77 Led 4k 65  110v/240v,461999.0,MLA-TELEVISIONS,LG
MLA1211933488,Smart Tv Philips 65  Oled Android Tv 4k Oled Uhd,1131199.0,MLA-TELEVISIONS,Samsung
MLA1169117885,Smart Tv Hisense H4318fh5 Led 3d 4k 43  100v/240v,273715.2,MLA-TELEVISIONS,LG
MLA1370695247,Smart Tv LG 55nano80sqa Led Webos 22 4k 55  100v/240v,603300.47,MLA-TELEVISIONS,Philips
MLA1216616644,Smart Tv Led Samsung 65 Un65au7000gczb 4k Gtia Oficial,349619.55,MLA-TELEVISIONS,
MLA1366309547,Smart Tv 50 LG 50up7750 4k Uhd Ai Thinq,323999.0,MLA-TELEVISIONS,
MLA1134940552,Smart Tv Philips 65pud7906/77 Led 4k 65  110v/240v Android,367818.94,MLA-TELEVISIONS,
